"6315","Sahara","geografiskt område","","","","","","","Ökenområde i Nordafrika","","11501;13560;4650",""
"6317","Panthéon","byggnad","Frankrike","","","","","","I Paris mausoleum över stora franska medborgare, uppförd 1758-1789 som kyrka helgad åt Sainte-Geneviève.","","11562;3071;3417;5127",""
"6318","Palais-Royal","byggnad","Frankrike","","","","","","palats i Paris, inrymmer också en teater","","12013;12664;16139;3045;3154;3488;3520;3617;3945;4538;5494;5495",""
"6319","Camposanto di Staglieno","offentliga platser","Italien","","Genua","","","","Begarvningsplats i Genua","","12337",""
"6320","Portugal","land","Portugal","","","","","","","","12694",""
"6322","Champagne","förvaltningsområde","Frankrike","","","","","","region i nordöstra Frankrike, norr om Bourgogne","","13239",""
"6324","Gustav Adolfs torg","offentliga platser","Sverige","Södermanland","Stockholm","Stockholm toId26","","","torg i Stockholm mellan Arvfurstens palats och Operan","","13258;2340",""
"6325","Norrköping","stad","Sverige","Östergötland","","","","","","","13256;17795;5427",""
"6326","Mälaren","geografiskt område","Sverige","","","","","","sjö som förenar Sveriges inland och Östersjön ","","13258",""
"6327","Seine","vattenmassa","Frankrike","","","","","","flod som rinner genom Paris","","13272;13717;14149;3024;3042;3067;3094;3137;3180;3223;3240;3417;3520;3553;3755;3966;3981;4162;4367;4049;3203;4942",""
"6328","Théâtre des Variétés","offentliga rum","Frankrike","","","","","","teater i Paris, grundad 1807","","13276;14106;5067",""
"6329","Scala","offentliga rum","Frankrike","","","","","","varietéteater, music hall-teater i tionde arrondissementet i Paris på 13 boulevard de Strasbourg, grundad 1874, på 1930-talet förvandlad till biograf","","13277",""
"6330","Théâtre-Français ","offentliga rum","Frankrike","","","Paris","","","även Comédie-Française, Frankrikes Nationalteater","","13278;3067;3154;3273;3287;3328;3505;3511;3538;3827;3871;3873;3933;4022;4024;4102;4141;4268;4287;4294;4371;4418;5095;5118;5156;5165;5237;5258;5501;5927;6046",""
"6331","Ilê la Grande Jatte","geografiskt område","Frankrike","","","","","","ö i floden Seine som på 1800-talets slut blev känd genom att många impressionister målade och verkade där","","13300",""
"6332","Diano Marina ","kommun/socken","Italien","","","","","","kommun vid kusten i Ligurien i nordvästra Italien","","13324",""
"6333","Ventimiglia","stad","Italien","","","","","","stad på gränsen mellan Italien och Frankrike, på Franska Vintimille","","13324",""
"6334","Bussana Vecchia ","kommun/socken","Italien","","","","","","by utanför Sanremo som totalförstördes i jordbävning 23.2.1887 och övergavs, en ny by (Bussana Nueva) byggdes upp på annan plats, på den gamla platsen uppstod ny bebyggelse fr.o.m. 1940-talet","","13324",""
"6335","Bajardo","kommun/socken","Italien","","","","","","by i nordvästra Italien, i Ligurien","","13324",""
"6339","Societetshuset","offentliga rum","Finland","Nyland","Helsingfors","Helsingfors","","","hotell med restaurang och festlokal som öppnade i en byggnad ritad av C.L. Engel vid Norra Esplanaden i Helsingfors 1833; societetshuset flyttade år 1913 till Brunnsgatan, i dag är verkar Helsingfors stadshus i byggnaden på Esplanaden","","13452;14242;14266;4478",""
"6340","Serbien","land","","","","","","","fick autonom status inom Osmanska riket 1812, osmanska administrationen av området avslutades 1835, fick full självständighet 1878, kungariket Serbien upprättades 1882, uppgick i Serbernas, kroaternas och slovenernas kungarike 1918, bytte namn till kungariket Jugoslavien 1923, 1945 proklamerades den federala folkrepubliken Jugoslavien, efter upplösningen av Jugoslavien 1992 bildade Serbien med Montenegro och Kosovo en stat, 2006 upplöstes denna union","","13453",""
"6341","Rue d'Offémont","","Frankrike","","","","","","gata i Paris, Edelfelt hyrde rum på rue d'Offémont nr 35","","13461;12981;12967;1473;13104;13105;14017;13989",""
"6342","Franche-Comté","","Frankrike","","","","","","region i östra Frankrike mot Schweiziska gränsen","","13471;4400",""
"6343","Mulhouse","kommun/socken","Frankrike","","","","","","stad och kommun i Alsace (på tyska Elsass) som 1798 anslöt sig till Frankrike, hörde 1871-1918, mellan tysk-preussiska kriget och freden i Versailles, Tyskland","","13472;13498",""
"6344","Café de la Régence","offentliga rum","Frankrike","","","","","","café i Paris 1681–1910, sedan 1854 på rue de la rue Saint-Honoré, nr 161 ","","13489;3048;3062;3223;3294;3547;4134;4217;4235;5056;5187;5241;5250;5313;5548",""
"6345","Spetsbergen","geografiskt område","Norge","","","","","","största ön i ögruppen Svalbard i Barents hav, till 1969 kallades hela ögruppen Spetsbergen","","13497",""
"6346","Novaja Zemlja","geografiskt område","Ryssland","","","","","","på nederländska Nova Zembla, ö i Norra ishavet, undersöktes på 1590-talet av nederländaren Willem Barents","","13497;2280",""
"6347","Neuilly-sur-Seine","kommun/socken","Frankrike","","","","","","kommun i departementet Hauts-de-Seine väster om Paris ","","13501;13479;13547;13551;13577;13598;13602;13616;13673",""
"6349","Bayreuth","stad","Tyskland","Bayern","","","","","stad i Bayern, Richard Wagner uppförde ett operahus i staden på 1870-talet","","13517;5267;5380",""
"6350","Rue de la Paix","offentliga platser","Frankrike","","","","","","en fashionabel gata i Paris, från Place Vendôme till Opéra Garnier, känd särskilt för sina juvelerare","","16139",""
"6351","Troyes","stad","Frankrike","","","","","","stad i regionen Champagne-Ardenne i nordöstra Frankrike","","13536",""
"6353","Punkaharju","geografiskt område","Finland","Södra Savolax","","","","","naturskön rullstensås som skiljer sjöarna Puruvesi och Pihlajavesi från varandra, åsen går genom kommunen Punkaharju som den har gett namn åt, i dag är Punkaharju en del av staden Nyslott","","13538",""
"6355","Nordkap","geografiskt område","Norge","","","","","","Udde i norra Norge med en 307 meter hög klippa som stupar brant ner i Norra ishavet.","","13560",""
"6356","Palestina","geografiskt område","","","","","","","var från 1517 till 1918 en del av det Osmanska riket","","13560",""
"6358","Grand Café","offentliga rum","Frankrike","","","","","","café på Boulevard des Capucines 14, en av de stora Bulevarderna i Paris som uppfördes under ledning av Georges-Eugène Haussmann; här uppfördes  Auguste och Louis Lumières filmer 1895 i en källarvåning ","","13575;3886;5376",""
"6359","Chile","land","Chile","","","","","","","","13605;13607;14219",""
"6360","Santiago de Chile","stad","Chile","","","","","","Chiles huvudstad","","13605",""
"6361","Ledoyen","offentliga rum","Frankrike","","","","","","restaurang i Paris vid Champs Elysees, grundad 1779","","13632;14123;14124;5737;5979;5983",""
"6362","Église de la Madeleine/la Madeleine","byggnad","Frankrike","","","","","","Kyrka vid Place de la Madeleine i Paris, torget fick sin nuvarande utformning på 1840-talet då också kyrkan blev färdig, där hölls blomstermarknad","","13651;14185;3317;3844;4123",""
"6363","Place de la Concorde","offentliga platser","Frankrike","","","","","","torg i Paris intill floden Seine, där börjar Champs-Elysées.","","13652;3844",""
"6364","Genève","stad","Schweiz","","","","","","","","13694;3103;3508;3841;3869;17167;4462;4874",""
"6365","Montreux","stad","Schweiz","","","","","","stad vid Genèvesjön","","13694",""
"6366","Peräseinäjoki","kommun/socken","Finland","Södra Österbotten","","","","","tidigare självständig kommun i Södra Österbotten, förenades 2005 med staden Seinäjoki.","","13745",""
"6367","Nîmes ","stad","Frankrike","","","","","","stad i södra Frankrike","","13748",""
"6368","Gumtäkt gård","egendom","Finland","Nyland","","","","","ett säteri med anor från medeltiden, i privat ägo till 1893 då gården inköptes av Helsingfors stad","","13763;14267",""
"6370","Immola by","","Finland","Södra Karelen","","","","","by i Ruokolax socken","","13780;13781;13785;13787",""
"6374","Unter den Linden","offentliga platser","Tyskland","Berlin","Berlin","Berlin","","","en stor aveny i centrala Berlin i Tyskland.","","13801;4940",""
"6375","Wintergarten","offentliga rum","Tyskland","Berlin","Berlin","Berlin","","","konserthus i Berlin som 1887 blev en varietéteater, förstört i bombningsanfall 1944","","13802",""
"6376","Avenue de Villiers","offentliga rum","Frankrike","","","","","","gata i Paris där Albert och Ellan Edelfelt bodde på 1880-talet","","13810;13807;13820;13816;13817;13834;13840;13841;13842;13883;13945;13982;13984;14012;14017;14142",""
"6377","Jerusalem","stad","Israel","","","","","","stad i dagens Israel, heligstad inom judendom, kristendom, islam","","13857;2486;2518;17792",""
"6378","Triumfbågen","offentliga platser","Frankrike","","","","","","Arc de triomphe [de l'Étoile], på Place de l'Étoile (i dag Place Charles de Gaulle) i västra ändan av Champs-Élysées i Paris","","13936;3612;5097;5637;5821",""
"6379","Viborgs län","förvaltningsområde","Finland","Karelen","","","","","","","14004",""
"6380","Pyhäjärvi i Viborgs län","kommun/socken","Finland","Södra Karelen","","","","","kommun vis ladogas strand i Kexholms härad i Viborgs län, numera i Ryssland","","14004",""
"6382","Palais Bourbon","byggnad","Frankrike","","","","","","stadspalats i Paris som sedan 1830 har varit hemvist för parlamentets andra kammare, dvs.deputeradekammaren eller nationalförsamlingen, Palais du Corps legislatif","","14085;3053;3059",""
"6383","Hull","stad","Storbritannien","","","","","","stad med stor hamn vid Englands östkust, Kingston upon Hull","","14086",""
"6384","Les Halles","offentliga rum","Frankrike","","","","","","Hallarna, saluhallarna i Paris, som revs 1971, beskrivna bl.a. i Émile Zolas roman Le Ventre de Paris (1873), på svenska Hallarna.","","14088",""
"6385","Sarvlaks","egendom","Finland","","","","","","storgods och herrgård i Pernå socken tillhörande familjen von Born","","14103",""
"6386","Les Grands Magasins du Louvre","offentliga rum","Frankrike","","","","","","varuhus i Paris som öppnade 1855","","14101;14105;14114;14199",""
"6387","Printemps","offentliga rum","Frankrike","","","","","","varuhus på boulevard Haussmann i Paris, öppnade 1865","","14101;14105;14114;14199",""
"6388","Boulevard Malesherbes","offentliga platser","Frankrike","","","","","","gata i Paris","","14138;14238;14243",""
"6389","Suresnes","kommun/socken","Frankrike","","","","","","ort väster om Paris i grannskapet av Neuilly-sur-Seine och Saint-Cloud","","14143;3981",""
"6391","Place de la Madeleine ","offentliga platser","Frankrike","","","","","","torg utanför Madeleinekyrkan i Paris","","14185",""
"6392","Hotell Kämp","offentliga rum","Finland","","Helsingfors","Helsingfors","","","hotell på Norra Esplanaden i Helsingfors","","14241",""
"6401","Åbo domkyrka","byggnad","Finland","Egentliga Finland","Åbo","Åbo","","","","","2044;6077;6080;18350",""
"6406","Operakällaren","offentliga rum","Sverige","Uppland","","","","","""Opris""","","2065;4962",""
"6407","Djurgården","stadsdel","Sverige","Uppland","","","","","","","2062;16154;2070;16160;2266",""
"6408","Berns salonger","offentliga rum","Sverige","Uppland","","","","","","","2070;2092;2097",""
"6409","Berzelii källare","offentliga rum","Sverige","Uppland","","","","","","","2070",""
"6410","Observatoriet","byggnad","Sverige","Uppland","","","","","","","2070",""
"6411","Tre remmare","offentliga rum","Sverige","Uppland","","","","","","","2070",""
"6412","Haga","stadsdel","Sverige","Uppland","","","","","","","2070",""
"6413","Strandparterren","offentliga platser","Sverige","Uppland","","","","","","","2070",""
"6414","Hötorget","offentliga platser","Sverige","Uppland","","","","","","","16160",""
"6415","Sandefjord","stad","Norge","Vestfold","","","","","","","2086;17420",""
"6416","Töreboda","tätort/by","Sverige","Västergötland","","","","","","","2105",""
"6417","Västergötland","förvaltningsområde","Sverige","Västergötland","","","","","","","2105",""
"6418","Comosjön","vattenmassa","Italien","Lombardiet","","","","","sjö i Italien","","2118;3514;4763",""
"6419","Sofiero","byggnad","Sverige","Skåne","","","","","","","2132",""
"6420","Rocksjön","vattenmassa","Sverige","Småland","","","","","","","2132",""
"6422","Lillsjön / Munksjön","vattenmassa","Sverige","Småland","","","","","","","2132;2227;2266",""
"6423","Källbo","egendom","Sverige","Småland","","","","","","","2133",""
"6424","Eklundshof","egendom","Sverige","Småland","","","","","","","2133",""
"6425","Djupadal","egendom","Sverige","Småland","","","","","","","2133",""
"6426","Tubbarp","tätort/by","Sverige","Småland","","","","","","","2134",""
"6427","Bankeryd","tätort/by","Sverige","Småland","","","","","","","16170;2182",""
"6428","Gustavsberg","tätort/by","Sverige","Uppland","","","","","","","2148;2093",""
"6429","Hald","borg","Danmark","","","","","","","","2111;2155",""
"6430","Berndorf","stad","Tyskland","","","","","","","","2155",""
"6431","Dunke-hallar","höjd","Sverige","Småland","","","","","","","2156;2228",""
"6432","Lützen","stad","Tyskland","Sachsen-Anhalt","Lützen","Lützen","","","","","2156",""
"6433","Kinnekulle","höjd","Sverige","Västergötland","","","","","","","2159",""
"6434","Trollhättan","tätort/by","Sverige","Västergötland","","","","","","","2159;17881",""
"6435","Jungarum","tätort/by","Sverige","Småland","","","","","","","2168",""
"6437","Skärsta","tätort/by","Sverige","Småland","","","","","","","2179",""
"6439","Limugnen","offentliga rum","Sverige","Småland","","","","","","","2184;2261",""
"6440","Skillingaryd","tätort/by","Sverige","Småland","","","","","","","2193",""
"6458","Mariefred","tätort/by","Sverige","Södermanland","","","","","","","2205;2323;2331;16190;2339;17793;17993",""
"6461","Uddevalla","tätort/by","Sverige","Västergötland","","","","","","","2265",""
"6529","Afganistan","land","Afganistan","","","","","","","","11336;11532",""
"6548","Studenthuset","byggnad","Finland","Nyland","Helsingfors","Helsingfors","","","","","2272;2296;5785",""
"6549","Ceylon","ö/halvö/udde","Sri Lanka","","","","","","","","2280",""
"6550","Christiansborg","byggnad","Danmark","Region Hovedstaden","","","","","","","2285",""
"6551","Ulriksdal","byggnad","Sverige","Uppland","","","","","","","2288",""
"6552","Amager","ö/halvö/udde","Danmark","Region Hovedstaden","","","","","","","2289",""
"6553","Mecklenburg","geografiskt område","Tyskland","Mecklenburg-Vorpommern","","","","","","","2292",""
"6554","Lundagård","offentliga platser","Sverige","Skåne","Lund","","","","","","2292;2295",""
"6557","Clara","stadsdel","Sverige","Uppland","Stockholm","","","","","","16160",""
"6558","Sankt Olavs kyrka","byggnad","Estland","Harju län","Tallinn","","","","","","2373",""
"6559","Karlsruhe","stad","Tyskland","Baden-Württemberg","","","","","","","2375",""
"6560","Büchen","tätort/by","Tyskland","Schleswig-Holstein","","","","","","","2376;2388",""
"6561","Elbe","vattenmassa","Tyskland","","","","","","","","2376;2388",""
"6563","Harburg","stadsdel","Tyskland","Hamburg","Hamburg","","","","","","2376",""
"6564","Bornholm","ö/halvö/udde","Danmark","","","","","","","","2380",""
"6565","Trave","vattenmassa","Tyskland","Schleswig-Holstein","","","","","","","2382",""
"6567","Lüneburg","stad","Tyskland","Niedersachsen","","","","","","","2388;17893",""
"6568","Hohnstorf","kommun/socken","Tyskland","Niedersachsen","","","","","","","2388",""
"6569","Uelzen","kommun/socken","Tyskland","Niedersachsen","","","","","","","2388",""
"6599","Provinzial Museum","byggnad","Tyskland","Niedersachsen","Hannover","Hannover","","","","","2389",""
"6600","Westfalen","geografiskt område","Tyskland","Nordrhein-Westfalen","","","","","","","2393;2395;2851",""
"6648","Rhen","vattenmassa","","","","","","","","","2396;2398;2399;2655;4276;2400",""
"6649","Kölnerdomen","byggnad","Tyskland","Nordrhein-Westfalen","Köln","Köln","","","kyrka i Köln","","2396;16200;16214;3045;3223",""
"6650","Isakskyrkan","byggnad","Ryssland","Leningrad oblast","","","","","kyrka i Sankt Petersburg","","16200;3665",""
"6658","Strömparterren","offentliga platser","Sverige","Uppland","","","","","","","2075",""
"6659","Mechelen","stad","Belgien","","","","","","","","2402;2403;2648;2905",""
"6660","Leuven","stad","Belgien","","","","","","","","2402",""
"6661","Aachen","stad","Tyskland","Nordrhein-Westfalen","","","","","","","2402;5753;5923",""
"6662","Liège","stad","Belgien","","","","","","","","2402;2569;2672;3223",""
"6663","Verviers","stad","Belgien","","","","","","","","2403",""
"6664","Hôtel Rose d'Or","offentliga rum","Belgien","","","","","","värdshus i Antwerpen","","2404;2424;16204;2470;2642;2410;2550;2551;2645;2711;2716;2905;2979",""
"6665","Café Ortelius","offentliga rum","Belgien","","","","","","","","2407",""
"6666","Kungliga konstakademien i Antwerpen","offentliga rum","Belgien","","Antwerpen","Antwerpen","","","Koninklijke Academie van Beeldende Kunsten van Antwerpen","","2409;2418;2419;2420;2423;2425;2429;2437;2447;2450;2452;2461;2467;2474;2491;2478;2492;2494;16213;2499;2500;2503;2504;2513;2514;2515;2518;2536;2537;2548;2555;2561;2564;16217;2565;2570;2578;2590;2608;2615;2617;16222;2618;2619;2636;2638;2648;2651;2660;2665;16227;2671;2694;2700;16234;2426;2432;2562;2575;2609;2639;2656;2733;2735;2742;16258;2760;2795;2808;2814;2822;16264;2831;2842;2857;2860;2864;2865;2886;2916;2925;2932;2941;2950;2963;2964;16280;2994;16283;3018;3421;3400;16937;3841;5780",""
"6667","Sankt Jakobskyrkan","offentliga rum","Belgien","","Antwerpen","Antwerpen","","","Sint-Jacobskerk","","2421;2524",""
"6668","Sankt Pauluskyrkan","offentliga rum","Belgien","","Antwerpen","Antwerpen","","","Sint-Pauluskerk","","2421",""
"6669","Aavasaksa","höjd","Finland","Lappland","","","","","","","2423",""
"6670","Friesland","förvaltningsområde","Nederländerna","","","","","","","","2423",""
"6671","Vårfrukatedralen i Antwerpen","byggnad","Belgien","","","","","","Onze-Lieve-Vrouwekathedraal","","2406;2405;2524;2630;2648;16259;2839;16286;3045;3411",""
"6672","Groningen","stad","Nederländerna","","","","","","","","2430",""
"6673","Museum voor Schone Kunsten","offentliga rum","Belgien","","Antwerpen","Antwerpen","","","Konstmuseum i Antwerpen","","2419;2421;2427;2470;2472;2726;2829;2832;2860;2885;2892;2897;2914;2955",""
"6674","Lourdes","stad","Frankrike","","","","","","vallfartsort i södra Frankrike","","2436;2648;2871;3028",""
"6675","Flandern","förvaltningsområde","Belgien","","","","","","","","2436;2515;4185;4826;4828",""
"6676","Grand-Place","offentliga platser","Belgien","","Brüssel","Brüssel","","","","","2434",""
"6677","Hôtel de Ville","byggnad","Frankrike","","Paris","Paris","","","stadshuset i Paris","","2462;3094",""
"6679","Sydstaterna","förvaltningsområde","USA","","","","","","","","2464;2465",""
"6680","Nordstaterna","förvaltningsområde","USA","","","","","","","","2465",""
"6683","Senatshuset i Helsingfors","byggnad","Finland","Nyland","Helsingfors","Helsingfors","","","","","2507",""
"6684","Lille","stad","Frankrike","","","","","","","","2515;2470;17897",""
"6687","Berchem","stadsdel","Belgien","","Antwerpen","Antwerpen","","","","","2545;2861",""
"6688","Café Royal","offentliga rum","Belgien","","","","","","","","2546",""
"6689","Nilen","vattenmassa","Egypten","","","","","","","","2560",""
"6690","Café du Nord","offentliga rum","Belgien","","","","","","kafé i Antwerpen","","2567;2696;16231;2711",""
"6691","Darmstadt","stad","Tyskland","Hessen","","","","","","","2606",""
"6692","Sixtinska kapellet","byggnad","Vatikanstaten","","","","","","","","4259;4530;4544;4545",""
"6693","Mons","stad","Belgien","","","","","","","","2672;2715;3043;3457;3037",""
"6696","Champigny","kommun/socken","Frankrike","","","","","","kommun nära Paris","","2696;4449",""
"6697","Gravelotte","kommun/socken","Frankrike","","","","","","","","2696",""
"6702","Batignolles","stadsdel","Frankrike","","","Paris","","","stadsdel i Paris","","2706;2866;3153;16916;3401;3413;3460;3488;3750;4028",""
"6725","Konstakademien i Stockholm","byggnad","Sverige","Uppland","Stockholm","","","","","","2724;3462;5273",""
"6817","Berlin","förvaltningsområde","Tyskland","Berlin","","Berlin","","","","","17278;2850",""
"6822","Nådendals kloster","byggnad","Finland","Egentliga Finland","","","","","","","2010",""
"6823","Aura å","vattenmassa","Finland","Egentliga Finland","","","","","","","2019",""
"6824","Ålands hav","vattenmassa","Finland","Åland","","","","","","","2059;6089",""
"6825","Godahoppsudden","geografiskt område","Sydafrika","","","","","","","","2741",""
"6826","Musée des Académiciens","offentliga rum","Belgien","","","","","","","","2793;2795;2829",""
"6828","Namur","stad","Belgien","","","","","","","","2802",""
"6833","Café l'Univers","offentliga rum","Belgien","","","","","","","","2835;5425",""
"6834","Borgerhout","stadsdel","Belgien","","Antwerpen","Antwerpen","","","stadsdel i Antwerpen","","16265;2861",""
"6836","Aten","stad","Grekland","","","","","","","","2842;3123;3683;4913;4925;4942",""
"6837","Marathon","stad","Grekland","","","","","","","","2842",""
"6838","Thermopyle","historisk plats","Grekland","","","","","","","","2842",""
"6839","Salamis","ö/halvö/udde","Grekland","","","","","","","","2842",""
"6840","Rhenlandet","geografiskt område","Tyskland","","","","","","","","2851",""
"6841","Mainz","stad","Tyskland","","","","","","","","2851",""
"6842","Akropolis","historisk plats","Grekland","","","","","","","","2842",""
"6843","Vlissingen","stad","Nederländerna","","","","","","","","2861",""
"6847","Filippi","historisk plats","Grekland","","","","","","under antiken stad i norra Grekland","","2864",""
"6850","Café Suisse","offentliga rum","Belgien","","","","","","kafé i Antwerpen","","2870",""
"6851","Saint-Nicolas","tätort/by","Belgien","","","","","","tätort i Belgien","","2877",""
"6852","Place de Mer","offentliga platser","Belgien","","Antwerpen","Antwerpen","","","","","2869;2861;2979",""
"6853","Kilikien","geografiskt område","Turkiet","","","","","","","","2896",""
"6854","Edinburgh","stad","Storbritannien","","","","","","","","2906;17961",""
"6855","Demmin","stad","Tyskland","Mecklenburg-Vorpommern","","","","","","","2918;2991",""
"6857","Kungliga franska operan i Antwerpen","byggnad","Belgien","","","","","","opera i Antwerpen","","2929",""
"6858","Luxembourgpalatset","byggnad","Frankrike","","","Paris","","","palats i Paris, inrymde i östra flygeln fram till 1885 statens samling med arbeten av ledande konstnärer, samlingen flyttades därefter till orangeriet som blev Musée du Luxembourg","","2953;3059;3101;3126;3389;3417;3462;3517;3524;3522;3888;4295;4362;4370;3869;5126;5227;5906",""
"6859","Place de la Commune","offentliga platser","Belgien","","","","","","Antwerpen","","16280",""
"6860","Isar","vattenmassa","Tyskland","","","","","","flod","","2996",""
"6861","Gymnase-Dramatique","byggnad","Frankrike","","","","","","teater i Frankrike","","3003",""
"6862","Hôtel Russie","offentliga rum","Frankrike","","","","","","hotell i Paris","","3015;3063;3417",""
"6863","Ostende","stad","Belgien","","","","","","","","3025",""
"6864","Blankenberge","stad","Belgien","","","","","","","","3025",""
"6865","Kortrijk","stad","Belgien","","","","","","","","3025",""
"6866","Västflandern","förvaltningsområde","Belgien","","","","","","","","3025",""
"6867","Memling-museet","offentliga rum","Belgien","","","","","","museum i Brygge","","3025;2982",""
"6868","Notre Dame-kyrkan i Brygge","byggnad","Belgien","","","","","","kyrka i Brygge","","3027",""
"6869","Palais Ducal","offentliga rum","Belgien","","","","","","palats i Bryssel","","3042;2518",""
"6870","Wiertz Museum","offentliga rum","Belgien","","","","","","museum i Bryssel","","3042;2519",""
"6871","Bois de la Cambre","offentliga platser","Belgien","","","","","","park i Bryssel","","3042",""
"6872","Maubeuge","kommun/socken","Frankrike","","","","","","","","3043",""
"6873","Quièvrain","kommun/socken","Belgien","","","","","","","","3043",""
"6874","Sumatra","ö/halvö/udde","Indonesien","","","","","","","","3043",""
"6875","Sainte-Trinité","byggnad","Frankrike","","","","","","kyrka i Paris","","3045",""
"6876","Parisoperan","byggnad","Frankrike","","","","","","opera i Paris","","3045;3273;3372;3665;3758;3844;3943;3944;3976;4140;4142;4312;3762;3799;4523;5381",""
"6877","Place Vendôme","offentliga platser","Frankrike","","","","","","torg i Paris","","3045;3906",""
"6878","Alger","stad","Algeriet","","","","","","","","3059;3350",""
"6879","Industripalatset i Paris","byggnad","Frankrike","","","","","","utställningspalats i Paris","","3060;3103;3265;3302;3987;5574;5609;5647;5840",""
"6880","Champs-Élysées","offentliga platser","Frankrike","","","","","","tidigare parkområde/bulevard i Paris","","3060;3103;3488;3506;3795;3827;3861;3878;3945;4047;17156;4194;4418;5146;5738;5980;5816",""
"6881","École des Beaux-Arts","byggnad","Frankrike","","","","","","konstakademi i Paris","","3066;3074;3079;3082;3098;3121;16664;3124;3140;3154;16668;3234;3254;3258;3374;3382;3390;3396;3398;3401;3411;3413;3419;3426;3446;3452;3455;3464;3476;3505;3512;3513;3517;3522;3525;16920;3536;3549;3556;3577;3580;3602;3606;3609;3618;3641;3653;3676;3679;3682;3683;3724;3543;3575;3578;3656;16936;3779;3804;3805;3807;3811;3822;3850;3855;3864;3900;3951;4006;4016;4031;4039;4045;4049;4056;4057;4066;4075;4096;4124;4139;17153;4140;4237;4238;4277;4296;4327;4328;4341;4362;4369;4370;4390;4395;4398;4044;4062;4254;4544;5037;5040;5046;5075;5076;5115;5156;5189;5204;5231;5278;5299;5344;5421;5428;5440;5506;5553;5573;5657;5665;5704;5707;5840;5844;6023;6044;5445;5476;5489;5587;5610;5963",""
"6882","Montmartre-teatern","byggnad","Frankrike","","","","","","teater i Paris","","3067",""
"6883","Écouen","kommun/socken","Frankrike","","","","","","förort till Paris","","3072;3408;3421;4326",""
"6884","Faubourg Saint-Antoine","stadsdel","Frankrike","","Paris","Paris","","","stadsdel i Paris","","3081",""
"6885","Västindien","geografiskt område","","","","","","","","","3111",""
"6886","Saint-Sulpice","byggnad","Frankrike","","","","","","kyrka i Paris","","16664;3452;3710;3949",""
"6887","Ems","stad","Tyskland","Rheinland-Pfalz","","","","","Badort","","3126;3143;3374;5908;5916;6063",""
"6888","Mont-Valérien","höjd","Frankrike","","","","","","ett befäst berg utanför Paris","","3137;3945;3981;4447",""
"6889","Persien","land","Iran","","","","","","Fram till 1935 officiella namnet på Iran","","3148;3493",""
"6890","Mesopotamien","geografiskt område","","","","","","","","","3152",""
"6891","Cimetière du Montmartre","offentliga platser","Frankrike","","","","","","gravgård i norra Paris","","3153;16668",""
"6892","Crèmerie Richelieu","offentliga rum","Frankrike","","","","","","mjölkbutik i Paris","","3154;3140",""
"6893","Arabien","geografiskt område","","","","","","","","","3169",""
"6895","Saint-Lazare","byggnad","Frankrike","","","","","","järnvägsstation i Paris","","3173",""
"6896","Gare Montparnasse","offentliga platser","Frankrike","","","","","","tågstation i Paris","","3223;3446;3203",""
"6897","Jardin d'Acclimatation","offentliga platser","Frankrike","","","","","","nöjespark i norra delen av Bois de Boulogne i Paris","","16670;3509;3517;4147",""
"6898","Trianon","byggnad","Frankrike","","","","","","slott i Versailles","","16670;4082;4227",""
"6899","le Midi","geografiskt område","Frankrike","","","","","","södra Frankrike","","3258",""
"6900","Brasilien","land","","","","","","","","","3267",""
"6902","Byron's Tavern","offentliga rum","Frankrike","","Paris","Paris","","","engelsk restaurang i Paris","","3292",""
"6903","Île Sainte Marguerite","ö/halvö/udde","Frankrike","","","","","","ö utanför Frankrikes kust i Medelhavet","","3304",""
"6904","Chislehurst","tätort/by","Storbritannien","","","","","","förort till London","","3304",""
"6905","Livorno","stad","Italien","","","","","","","","3304",""
"6906","Square Montholon","offentliga platser","Frankrike","","Paris","Paris","","","torg i Paris","","3308",""
"6908","Parc Monceau","offentliga platser","Frankrike","","Paris","Paris","","","park i Paris","","3325;3972",""
"6909","Sinebrychoffparken","offentliga platser","Finland","Nyland","","","","","park i Helsingfors","","3325",""
"6910","Turin","stad","Italien","","","","","","","","3350;17819",""
"6911","Milano","stad","Italien","Lombardiet","","","","","","","3350;4647;5223;5675",""
"6913","Sicilien","ö/halvö/udde","Italien","","","","","","","","3350",""
"6914","Théâtre Déjazet","offentliga rum","Frankrike","","Paris","Paris","","","teater i Paris","","3364",""
"6915","Eldorado","offentliga rum","Frankrike","","Paris","Paris","","","café chantant i Paris","","3365",""
"6916","Bal Bullier / Closerie des Lilas","offentliga rum","Frankrike","","Paris","Paris","","","danslokal i Paris","","3369;17153;4295;4418;5419",""
"6917","Elysée Montmartre","offentliga rum","Frankrike","","Paris","Paris","","","danslokal i Paris","","3369;3517",""
"6918","Bal Mabille","offentliga rum","Frankrike","","Paris","Paris","","","danslokal i Paris","","3369;4418",""
"6919","Brahestad","stad","Finland","Norra Österbotten","","","","","","","3402",""
"6920","Café Suède","offentliga rum","Frankrike","","","","","","kafé i Paris","","3407;3535;3708;3882;3886;4025;4122;5241;5376;5830",""
"6921","Köping","tätort/by","Sverige","Västmanland","","","","","","","3414",""
"6922","Sala","tätort/by","Sverige","Västmanland","","","","","","","3414",""
"6923","Arboga","tätort/by","Sverige","Västmanland","Arboga","Arboga","","","","","3414",""
